domain,protocol,ip_addr,get_period,average_word_len,path_length,check_double_slash,containsAt,sub_dir,containsHyphen,countQueries,Label
sh007.whb.tempwebhost.net,0,0,0,0,0,1,0,5,0,0,1
d0fus.fr,0,0,0,0,0,0,0,3,0,0,1
demo.samretpechfinance.com,0,0,0,0,1,1,0,6,1,0,1
whatsapp-inviteme-joingroup18.2waky.com,0,0,0,0,0,1,0,3,2,0,1
spk-service.de,0,0,0,0,1,0,0,3,1,0,1
htlps-wwv.bancodebogota.com.co.aceitesymas.com.mx,0,0,1,1,0,1,0,4,2,0,1
skawsmyoyqyizufqxniztxgojq-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
clubedemilhagem.com,0,0,0,0,0,1,0,3,0,0,1
lloyds-secure-yt.com,0,0,0,0,0,0,0,3,2,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
halifax-securityprompt.com,0,0,0,0,0,0,0,3,1,0,1
helpcenter-lnstagram.epizy.com,0,0,0,1,0,1,0,3,1,0,1
etokenapp.com,0,0,0,0,0,0,0,4,0,0,1
soo.gd,0,0,0,0,0,1,0,3,0,0,1
halifaxverify.com,0,0,0,0,0,0,0,3,0,0,1
smbc-card.com.sdmi0.shop,0,0,0,0,0,0,0,3,1,0,1
betasus4.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
rajwebtechnology.com,0,0,0,0,0,1,0,4,0,0,1
escuelaonline.org,0,0,0,1,1,0,0,7,0,1,1
pubgmfest.com,0,0,0,0,0,0,0,3,0,0,1
chasingillusions.com,0,0,0,0,0,0,0,4,0,0,1
forms.office.com,0,0,0,1,0,0,0,4,0,0,1
likss-updat-schb.demopage.co,0,0,0,0,0,1,0,3,2,0,1
teamwlg.com,0,0,0,0,1,1,0,6,1,0,1
oejxgmpojacaqwulhsptudjytuqqjmhtxncb-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
bit.ly,0,0,0,0,0,0,0,3,0,0,1
metallist-nk.ru,0,0,0,0,0,0,0,5,1,0,1
portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io,0,0,0,1,0,1,0,3,0,0,1
gemrocksart.org,0,0,0,0,0,1,0,6,1,0,1
betasusgunceladres.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
alealtaseguros.com,0,0,1,1,1,0,0,8,1,3,1
streamiti.es,0,0,0,0,0,0,0,3,0,0,1
natwest-online.v3riify.com,0,0,0,0,0,1,0,3,1,0,1
cutt.us,0,0,0,0,0,0,0,3,0,0,1
baliplantation.com,0,0,0,0,0,1,0,4,0,0,1
petfarmauberlandia.com.br,0,0,0,1,1,0,0,6,1,6,1
wow-atlantida.com,0,0,0,0,0,1,0,3,1,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,5,1,1
jibun-xxc.com,0,0,0,0,0,1,0,2,1,0,1
newlifeschooloftheology.com,0,0,0,0,0,0,0,5,1,0,1
paypal-checkout-app.com,0,0,0,0,0,1,0,4,2,0,1
setona.main.jp,0,0,0,0,0,1,0,3,0,0,1
dzd.rksmb.org,0,0,1,1,1,0,0,7,11,2,1
eurodisposables-my.sharepoint.com,0,0,0,1,1,0,0,7,2,2,1
d1yjjnpx0p53s8.cloudfront.net,0,0,0,0,1,0,0,7,1,0,1
wsxwaaaa.web.app,0,0,0,0,0,0,0,2,0,0,1
eliotecae-my.sharepoint.com,0,0,0,1,1,0,0,8,9,4,1
docs.google.com,0,0,0,0,1,0,0,7,1,0,1
secure01b-verify-paypal.serveusers.com,0,0,1,1,1,1,0,6,2,1,1
oficialfirmadigital2pre.000webhostapp.com,0,0,0,0,0,0,0,4,0,0,1
app-personnalite.com,0,0,0,0,0,0,0,5,2,0,1
78.143.96.35,0,0,0,1,0,1,0,5,0,9,1
southcountyclassified.com,0,0,0,1,1,1,0,7,1,4,1
streamconmunilty.com,0,0,0,0,0,0,0,3,0,0,1
sieck-kuehlsysteme.de,0,0,0,0,1,1,1,6,1,0,1
sportsmedicsltd.com,0,0,0,0,0,0,0,4,0,0,1
jbimpex.com.pk,0,0,0,0,0,1,0,5,0,0,1
betasusss.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
gwcxnqhlgzmxjxfwmsgultoqua-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
pub43.bravenet.com,0,0,0,1,0,0,0,4,0,1,1
valleyobgynassociates.com,0,0,0,0,0,0,0,4,1,0,1
digitalservicepoints.com,0,0,0,1,0,0,0,5,0,1,1
digitalflashbacks.ca,0,0,0,0,1,1,0,8,1,0,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,0,1,0,1,0,3,5,0,1
51jianli.cn,0,0,1,0,0,1,0,11,0,0,1
imed2309.com,0,0,0,0,1,1,0,9,0,0,1
shahzadiboutique.com,0,0,0,1,0,1,0,4,0,0,1
stortrk.com,0,0,0,0,0,0,0,6,0,1,1
codeblue.ch.net2care.com,0,0,1,0,0,1,0,6,0,0,1
withinmyskin.com,0,0,0,0,0,0,0,4,0,0,1
device-verifications-secure-login.aw8executiveltd.co.uk,0,0,1,1,0,0,0,3,3,0,1
duluxshop.lk,0,0,0,0,1,1,0,6,0,0,1
forms.gle,0,0,0,0,0,0,0,3,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
bit.do,0,0,0,0,0,1,0,3,0,0,1
bbfunding-my.sharepoint.com,0,0,0,1,1,1,0,7,13,4,1
security-lloydspayee.com,0,0,0,0,0,0,0,3,1,0,1
co.uvpn.west.corp.tiaabankvoices-com.out.paypallogon.net,0,0,1,1,0,1,0,3,1,0,1
paypal.co.uk.useriazi6bqgssb.settingsppup.com,0,0,1,0,0,1,0,3,0,0,1
parafiaczarkow.ns48.pl,0,0,0,0,0,0,0,6,0,0,1
hempmeds-my.sharepoint.com,0,0,0,1,1,0,0,8,5,3,1
instagram.woiila.com,0,0,0,0,0,0,0,3,0,0,1
jibunbankq.jp,0,0,0,0,0,0,0,4,0,0,1
tounyou11.com,0,0,0,0,0,1,0,4,0,0,1
google.com,0,0,1,1,0,1,0,10,3,3,1
bit.ly,0,0,0,0,0,1,0,3,0,0,1
kuchkuchnights.com,0,0,0,0,0,1,0,4,0,0,1
xn--logn-localbtcoins-wubi.com,0,0,0,0,0,1,0,5,4,0,1
composito.com.br,0,0,0,0,0,0,0,6,1,0,1
suapromocaodejunho.com,0,0,0,0,0,1,0,5,0,0,1
kongrespdgi.com,0,0,0,1,1,0,0,8,0,2,1
secure.runescape.com-en.ru,0,0,0,1,1,0,0,4,1,0,1
alerted-deviceregisteration.com,0,0,0,0,0,0,0,3,1,0,1
restbetgir1.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
rextraening.dk,0,0,0,0,1,0,0,7,1,0,1
mybiryaniexpress.com,0,0,0,0,1,0,0,9,0,0,1
services.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
gencon010-my.sharepoint.com,0,0,0,1,1,0,0,7,1,2,1
bank-of-america-secure00.dns05.com,0,0,0,0,1,1,0,5,3,0,1
kgtgxlmrobbpvciemvcilgmdjcaxtgaulbjf-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
am-t.by,0,0,1,1,1,1,1,8,1,7,1
autoreseleitores.com,0,0,0,0,0,1,0,3,0,0,1
cqpbdbfwdsxscjgl-dot-mnospot.ts.r.appspot.com,0,0,1,0,0,0,0,3,2,0,1
print-mara.firebaseapp.com,0,0,0,0,0,0,0,2,1,0,1
flatingdash.com,0,0,0,0,0,0,0,3,0,0,1
kisa.link,0,0,0,0,0,0,0,3,0,0,1
pagesyouraccount.cloudns.asia,0,0,0,0,0,1,0,3,0,0,1
paypal.securityform-limited.com,0,0,0,0,0,1,0,3,1,0,1
snip.ly,0,0,0,0,0,0,0,4,2,0,1
netorgft1393773-my.sharepoint.com,0,0,0,1,1,0,0,7,3,0,1
starmak.com.tr,0,0,0,0,1,1,0,4,0,0,1
averyclough.com,0,0,0,0,0,0,0,6,1,0,1
mysite.plexusworldwide.com,0,0,0,0,0,0,0,3,0,0,1
theatrewh-my.sharepoint.com,0,0,0,1,1,0,0,7,1,2,1
sucursalpersonastransaccionesbancolombiacomvalidd.small-business-solutions.biz,0,0,0,1,0,1,0,3,2,0,1
lettersonapaige.com,0,0,0,1,1,0,0,6,2,0,1
exodus-staking.web.app,0,0,0,0,0,1,0,2,1,0,1
eneconpanama.net,0,0,0,0,0,1,0,4,0,0,1
sparxinteriors.co.zw,0,0,0,0,0,1,0,5,0,0,1
mobrandsglobal.com,0,0,0,0,0,1,0,5,1,0,1
kyfar-delivery.pw,0,0,0,0,0,1,0,4,1,1,1
prevtek.com,0,0,0,0,0,1,0,5,0,0,1
13.66.28.137,0,0,1,0,0,1,0,7,1,1,1
quickchenge.com,0,0,0,0,0,0,0,3,0,0,1
lloyds-device.management,0,0,0,0,0,0,0,3,1,0,1
r2oh.com.br,0,0,0,0,0,0,0,5,0,0,1
kvtgjrhfefncrujtrf.weebly.com,0,0,0,0,0,0,0,3,0,0,1
terrehautedivorcelawyer.com,0,0,0,0,1,1,0,9,0,0,1
wenaxe.com,0,0,1,1,0,1,0,4,1,3,1
danilic.com,0,0,0,0,0,1,0,5,1,0,1
portaltransaccionalclavedinamicaseguridadbancaria.burrow.io,0,0,0,1,1,0,0,7,0,0,1
adnet8.com,0,0,1,0,0,1,0,15,0,0,1
wheelhousesocial.com,0,0,0,1,0,1,0,4,0,5,1
uat-internetloanapplication.cudl.com,0,0,0,0,0,0,0,4,1,0,1
wireconfirmation68c10a25442a3e13.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
osohealthful.com,0,0,0,1,1,1,0,8,7,1,1
securecancel-lloyds.com,0,0,0,0,0,1,0,3,1,0,1
trjmxoyxnffnfwmjrtrocczghs-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
rashetfustuk.com,0,0,0,0,0,1,0,5,0,0,1
qpuwnzrvtumivgiqbooxognxwz-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
hosting2021623.online.pro,0,0,0,0,0,0,0,2,0,0,1
rishtapao.com,0,0,0,1,1,1,0,8,2,1,1
sysetemsupports.000webhostapp.com,0,0,0,0,0,1,0,3,0,0,1
continuouscrusader.com,0,0,0,0,1,1,0,7,0,0,1
shifawll1.ae,0,0,0,0,1,1,0,6,0,0,1
my3-failed-authentication.com,0,0,0,0,0,1,0,3,2,0,1
tokokainbandung.com,0,0,0,1,1,1,0,13,2,2,1
cwfkioutqdnikduu-dot-mnospot.ts.r.appspot.com,0,0,0,0,0,0,0,3,2,0,1
graqvsgwiopeadcdxvcvbnjftgovfdcfjtnv-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
stolizaparketa.ru,0,0,0,0,1,1,1,9,1,0,1
ncqewupitbavqorhkieqcjpncf-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
halifax-securityprompt.com,0,0,0,0,0,1,0,3,1,0,1
lightlink.com.cn,0,0,0,0,1,1,0,7,1,0,1
i-runescape.com.ru,0,0,0,0,0,1,0,3,1,0,1
jobplan.co.tz,0,0,0,0,0,0,0,4,0,0,1
bitferronort.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
verificasucuenta.moonfruit.ml,0,0,0,0,0,1,0,3,0,0,1
southcountyclassified.com,0,0,0,1,1,1,0,7,1,3,1
halifax-payeeupdate.com,0,0,0,0,0,0,0,3,1,0,1
parrillalosviejos.com,0,0,0,0,1,0,0,7,0,0,1
taijishentie.com,0,0,1,0,0,1,0,11,0,1,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
5eplaye.com,0,0,1,1,0,1,0,8,0,6,1
dhl.export.dns-cloud.net,0,0,0,0,0,1,0,4,1,0,1
vevobahisimgir.blogspot.com,0,0,0,0,0,0,0,2,0,0,1
mailcarry.com,0,0,0,0,0,0,0,6,0,0,1
checkmyinfo-ee.com,0,0,0,1,0,0,0,3,1,1,1
miplab.net,0,0,0,0,0,0,0,4,1,0,1
capssende.0fees.us,0,0,0,0,0,1,0,3,0,0,1
onlinesecurebank-help.com,0,0,0,0,0,0,0,3,1,0,1
ambienteprotegido.foregon.com,0,0,0,0,1,0,0,7,4,0,1
0s.ozvs4y3pnu.nblz.ru,0,0,0,0,0,1,0,2,0,0,1
kisa.link,0,0,0,0,0,0,0,3,0,0,1
contact-customer-online-ebay-uk.customerservice-livechats.live,0,0,0,1,1,1,0,6,21,0,1
svte3sd.tk,0,0,0,0,0,0,1,4,0,0,1
netflix.billing-error.co.uk,0,0,0,1,0,0,0,3,1,1,1
easyurl.me,0,0,0,0,0,0,0,3,0,0,1
lloydsbankplc.secure-auth-logins-devices.com,0,0,0,0,0,0,0,3,3,0,1
betasus4.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
paypal.com.service.id999.sorttheweb.com,0,0,1,1,1,1,0,4,0,0,1
secure.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
login.mobile.de.mycas.me,0,0,1,1,0,1,0,4,0,3,1
bitu.ir,0,0,0,0,0,0,0,3,0,0,1
fn-international.com,0,0,0,0,0,1,0,4,1,0,1
verifysecutiryatt.weebly.com,0,0,0,0,0,0,0,3,0,0,1
pqaxkffjrmnwgmem-dot-tetete-app.ue.r.appspot.com,0,0,0,0,0,0,0,3,3,0,1
bit.do,0,0,0,0,0,1,0,3,1,0,1
triathlonontario-my.sharepoint.com,0,0,0,1,1,0,0,9,9,4,1
teknosmart.co.id,0,0,0,0,1,0,0,7,2,0,1
pqaxkffjrmnwgmem.tetete-app.ue.r.appspot.com,0,0,1,0,0,1,0,3,1,0,1
seminarpedia.com,0,0,0,0,1,0,0,4,4,0,1
carapene.temp.swtest.ru,0,0,0,0,1,1,0,4,0,0,1
o2-securebilling.com,0,0,0,0,0,0,0,3,1,0,1
mjxz.org,0,0,1,1,0,1,0,4,1,10,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,8,1,1
asialankatravels.lk,0,0,0,0,0,1,0,6,0,0,1
otropuerto.com,0,0,0,1,1,1,1,6,3,2,1
studiogiardasrls.it,0,0,0,0,1,0,0,6,0,0,1
inpursuitoflove.com,0,0,0,0,1,1,0,7,2,0,1
50.28.1.43,0,0,0,0,1,1,0,6,0,0,1
nineled.com,0,0,0,0,0,0,0,6,0,1,1
dvla.refund-roadtax.co.uk,0,0,0,0,0,0,0,3,1,0,1
650vm.app.link,0,0,0,0,0,0,0,3,0,0,1
lloydsfraudalert.com,0,0,0,0,0,0,0,4,0,0,1
agri85.fr,0,0,0,0,0,0,0,5,0,0,1
vietrivertour.com,0,0,0,0,0,0,0,6,0,0,1
forms.office.com,0,0,0,1,0,0,0,4,0,0,1
cr.mufg.lcsfg.com,0,0,0,0,0,0,0,3,0,0,1
redirecting-fibak.firebaseapp.com,0,0,0,0,0,0,0,3,1,0,1
storage.googleapis.com,0,0,0,1,1,0,0,5,0,0,1
gestoriadecredito.com.mx,0,0,0,0,0,0,0,3,0,0,1
lloydsbank.login-device-auth-verify.com,0,0,0,0,0,0,0,3,3,0,1
pl-19.ru,0,0,0,0,0,1,0,3,1,0,1
itauunibanco.rf.gd,0,0,0,0,0,1,0,3,0,0,1
outlawsyfc.com,0,0,0,0,1,0,0,8,2,0,1
onedrive.live.com,0,0,0,1,0,0,0,3,8,3,1
confirmhelper.epizy.com,0,0,0,0,0,1,0,3,0,0,1
cwfyjfiqikptksiyyetxhqjsgd-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
loginonline-halifaxsecure.me,0,0,0,0,0,0,0,3,1,0,1
mafacturefreemobile.blogspot.com,0,0,0,0,1,0,0,5,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
e-angajare.md,0,0,0,0,0,0,0,6,1,0,1
betasusgirmek.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
sios.tech,0,0,0,0,0,0,0,3,0,0,1
ceshi.meiyehome.com,0,0,0,0,1,1,0,7,1,0,1
gifvideos.in,0,0,1,1,1,1,0,6,0,14,1
taijishentie.com,0,0,1,0,0,1,0,14,1,1,1
support-smbc.co,0,0,1,1,0,1,1,21,1,9,1
sites.google.com,0,0,0,0,0,0,0,5,0,0,1
trimaxesolutions.com,0,0,0,0,0,0,0,6,0,0,1
growasiacapital.id,0,0,0,0,1,1,0,5,0,0,1
poloniex.com-login-wallet.skillls.ir,0,0,0,1,1,1,0,4,4,0,1
is.gd,0,0,0,0,0,0,0,3,0,0,1
parkinsonthailand.com,0,0,0,0,0,0,0,3,0,0,1
blueeyesvan.com,0,0,0,1,0,0,0,5,0,1,1
hepsibahisgirisimiz1.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
lloyds-security.com,0,0,0,0,0,0,0,3,1,0,1
lonestarsanitation.com,0,0,0,0,1,1,0,10,1,0,1
staffandfaculty.my-free.website,0,0,0,0,0,1,0,3,1,0,1
phoenixlocksmith-az.com,0,0,0,0,0,1,0,4,1,0,1
starmak.com.tr,0,0,0,0,1,1,0,3,0,0,1
stolizaparketa.ru,0,0,0,0,1,1,1,10,1,0,1
ht.ly,0,0,0,0,0,1,0,3,0,0,1
da822325-313f-4f85-b334-d9b00a2d64da.htmlcomponentservice.com,0,0,0,1,0,1,0,3,4,0,1
hedaodesign.com,0,0,0,0,1,1,0,7,1,2,1
halifaxdevicesecurity.com,0,0,0,0,0,1,0,3,0,0,1
new.29studios.com,0,0,1,0,1,1,0,13,1,0,1
facbk.atspace.com,0,0,0,0,0,1,0,3,0,0,1
alerted-deregistereddevice.com,0,0,0,0,0,0,0,3,1,0,1
imusica.in,0,0,0,0,1,1,0,17,0,0,1
032youdobashi.top,0,0,0,0,0,0,0,3,0,0,1
southcountyclassified.com,0,0,0,1,1,1,0,7,1,2,1
v3automation.in,0,0,0,0,1,1,0,6,2,0,1
natwest-newpayee.net,0,0,0,0,0,1,0,3,1,0,1
arushaone.co.tz,0,0,0,1,1,0,0,9,4,0,1
missionshashank.org,0,0,1,1,0,0,0,3,0,10,1
chulyonfr.creatorlink.net,0,0,0,0,0,0,0,3,0,0,1
am-t.by,0,0,1,1,1,1,1,8,1,6,1
grupchatjoin.adame.jkub.com,0,0,0,0,0,1,0,3,0,0,1
motomach3.cz,0,0,0,1,1,1,0,9,2,0,1
kuchkuchnights.com,0,0,0,0,0,1,0,4,0,0,1
verify-process.com,0,0,0,0,0,0,0,3,1,0,1
activate-nortn-setups.xyz,0,0,0,0,0,1,0,3,2,0,1
suvakotrainers.com,0,0,0,0,1,1,0,6,1,0,1
reactivateperuconbcp.onzipo.com,0,0,0,0,0,1,0,3,0,0,1
creativecombat.com,0,0,0,0,1,1,0,6,1,1,1
linktr.ee,0,0,0,1,0,0,0,3,2,0,1
pierremarendet.com,0,0,0,0,0,0,0,3,0,0,1
facebook-account-recover.halaman.my.id,0,0,0,0,0,1,0,3,2,0,1
sixpointpartners-my.sharepoint.com,0,0,0,1,1,0,0,7,1,3,1
zap619867-1.plesk13.zap-webspace.com,0,0,0,0,0,0,0,4,2,0,1
godadoresyou.org,0,0,0,0,0,1,0,6,0,0,1
wwwzonasegurabcp-viabcp2.com,0,0,0,0,0,1,0,3,2,0,1
getactive365.com,0,0,0,0,1,1,0,7,2,0,1
vk.com,0,0,0,1,0,1,0,3,2,2,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,0,1,0,1,0,3,5,0,1
seachromelb-my.sharepoint.com,0,0,0,0,1,0,0,7,1,0,1
aviabingo.us,0,0,0,0,0,0,0,3,0,0,1
365-boiupdates.com,0,0,0,0,0,1,0,3,1,0,1
burkesobservatory.com,0,0,0,0,0,1,0,6,0,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,13,1,1
ncbn.ng,0,0,0,0,0,0,0,4,0,0,1
escuelaonline.org,0,0,0,1,1,0,0,7,0,1,1
pathikareps.com,0,0,0,1,1,1,0,6,0,2,1
amazon.de.signin.verification.openid.5935156.globthirsgare.cf,0,0,1,1,1,1,0,9,0,3,1
langsjoelab-my.sharepoint.com,0,0,0,1,1,0,0,7,1,0,1
dubylzrbwzsqgaos-dot-mnospot.ts.r.appspot.com,0,0,1,0,0,0,0,3,2,0,1
bespoqa.com,0,0,0,0,1,1,0,6,0,0,1
cashat.pro,0,0,0,0,0,1,0,3,0,0,1
lloydsbank.online-verify-login-auth.com,0,0,0,0,0,0,0,3,3,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,14,1,1
rajgarhia.net,0,0,0,0,0,0,0,5,0,0,1
csknow.clicknkids.com,0,0,0,0,1,1,0,6,1,0,1
lion.main.jp,0,0,0,0,0,1,0,3,0,0,1
bdsfa.sharepoint.com,0,0,0,1,0,0,0,6,4,2,1
bancodobrasil-app.com,0,0,0,0,0,0,0,3,1,0,1
janhitcollegeofeducation.com,0,0,0,1,1,1,0,9,3,1,1
off-65378138.eaglerock-is.com,0,0,0,1,0,1,0,3,2,0,1
halestelevision.co.uk,0,0,0,0,1,1,0,7,0,0,1
onager.co.kr,0,0,0,0,0,1,0,5,1,0,1
saleemgardezi65.com,0,0,0,1,0,0,1,4,0,0,1
app-updatehalifax-secureonlinesupport.com,0,0,0,0,0,0,0,3,2,0,1
halifax.secureonline-verifypayees.com,0,0,0,0,0,1,0,3,1,0,1
sites.google.com,0,0,0,0,1,0,0,5,0,0,1
services.runescape.com-as.ru,0,0,0,0,1,0,0,4,1,0,1
aviabingo.us,0,0,0,0,0,0,0,2,0,0,1
meetme.run,0,0,0,0,0,1,0,3,0,0,1
klveiculosmontealto.com.br,0,0,0,0,0,1,0,4,0,0,1
graqvsgwiopeadcdxvcvbnjftgovfdcfjtnv.offgl8876899977678.uk.r.appspot.com,0,0,1,1,0,1,0,4,0,0,1
redacrecenter.org,0,0,0,0,1,1,1,25,6,0,1
shop.kedaicatur.com,0,0,0,0,0,1,0,3,0,0,1
iobakcarwhlwgxlhrhpgfpmmut-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,0,7,5,1,1
fumigacionesrex.com,0,0,0,0,0,0,0,5,0,0,1
angularjs-qgoay2.stackblitz.io,0,0,0,0,0,0,0,3,1,0,1
innovativemobilephonemarketing.com,0,0,0,0,0,1,0,3,0,0,1
fombis.com,0,0,0,0,0,0,1,4,0,0,1
speedbangla.akij.net,0,0,0,0,1,0,0,13,1,0,1
prikany.com,0,0,0,1,0,0,0,5,1,6,1
vtoroe-mnenie.ru,0,0,0,0,1,0,0,6,2,0,1
jimryky.blogspot.com,0,0,0,0,0,0,0,5,0,0,1
gassinotorinese.cngei.it,0,0,0,0,1,1,0,5,0,0,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,0,1,0,1,0,3,5,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
valleyobgynassociates.com,0,0,0,0,0,1,0,4,1,0,1
yunali.gtacomputer.com,0,0,0,0,0,1,0,3,0,0,1
tenthoc.cf,0,0,0,1,1,0,0,4,0,0,1
lynkos.com.br,0,0,0,0,0,1,0,4,0,0,1
dgte.hyperphp.com,0,0,0,0,0,1,0,4,0,0,1
email302.com,0,0,0,0,1,1,0,9,2,0,1
tjhuyg87j.epizy.com,0,0,0,0,0,1,0,3,0,0,1
new-three-billing.com,0,0,0,0,0,1,0,2,2,0,1
franckdupont1991.wixsite.com,0,0,0,0,0,0,0,3,1,0,1
kisa.link,0,0,0,0,0,0,0,3,0,0,1
montmabesa1888.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
community-diskussionsforen-ebay-de-t11.22web.org,0,0,0,0,0,1,0,3,4,0,1
tunlanpa.privateimport.jp,0,0,0,1,0,0,1,4,0,0,1
urlz.fr,0,0,0,0,0,0,0,3,0,0,1
signintoupgrade.wixsite.com,0,0,0,0,0,0,0,3,1,0,1
halifaxonlinehelp.com,0,0,0,0,0,0,0,3,0,0,1
fpn.bg.ac.rs,0,0,0,0,1,1,0,11,0,0,1
gwcxnqhlgzmxjxfwmsgultoqua-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
superbahisgir12.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
bit.ly,0,0,0,0,0,1,0,3,0,0,1
maquinasdecartaosemaluguel.com.br,0,0,0,0,0,0,0,5,0,0,1
glasseseternal.com,0,0,0,0,0,1,0,5,0,0,1
dfe396370d.nxcli.net,0,0,0,0,0,0,0,3,0,0,1
ebay.co.uk.today-s-get-10000-freelistings-2001923.live,0,0,0,1,0,0,0,3,5,0,1
carnegieproperty-my.sharepoint.com,0,0,0,1,1,0,0,7,1,2,1
uniquebaze.com,0,0,0,0,0,0,0,4,0,0,1
fcpqyligvbrmzlbuvsneoeyilbrdycbeuayp.offgl8876899977678.uk.r.appspot.com,0,0,1,1,0,0,0,3,0,0,1
getsharktank.com,0,0,0,0,1,1,0,4,0,0,1
taxrebategov.com,0,0,0,0,0,1,0,3,0,0,1
gkjx168.com,0,0,1,1,0,1,0,9,1,9,1
lewesdoctor.com,0,0,0,0,1,0,0,8,0,0,1
forex-wissen.com,0,0,0,0,0,1,0,5,2,0,1
hutoknepper.de,0,0,0,0,0,1,0,3,0,0,1
email302.com,0,0,0,0,1,1,0,8,2,0,1
syringomaremoval.com,0,0,0,1,0,0,0,4,0,2,1
sanca.fr,0,0,0,1,1,1,0,6,1,1,1
top.chasingtheid.com,0,0,0,1,0,0,0,4,1,0,1
deref-mail.com,0,0,0,1,1,0,0,7,1,0,1
ftkbahrain.com,0,0,0,0,1,0,0,7,1,0,1
vurl.bz,0,0,0,0,0,1,0,5,0,0,1
rinnovare-accountmanager.com,0,0,0,1,0,1,0,4,1,2,1
auth-chaseuserservice.ssmailer.com,0,0,0,0,0,1,0,6,1,0,1
excelbest.com,0,0,0,0,0,1,0,4,0,0,1
sucursalvirtualonliinebancolombia.com,0,0,0,1,0,1,0,4,0,0,1
sevilenlezzetler.com,0,0,0,0,1,1,0,6,2,0,1
lloydsbankingplc.secure-newly-attempted-logins.com,0,0,0,1,0,0,0,3,3,0,1
spk-sicherheits-check.org,0,0,0,0,0,1,0,3,2,0,1
login-bank.org,0,0,0,0,0,0,0,3,1,0,1
inbioma.pe,0,0,0,1,1,1,1,3,9,2,1
pubgmspinvip.com,0,0,0,0,0,1,0,3,0,0,1
en.baikal-planet.ru,0,0,0,0,1,1,0,13,2,0,1
sekabetgirissitemiz.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
am-t.by,0,0,1,1,1,1,1,8,1,6,1
content43532522.texservis.su,0,0,0,1,0,1,0,3,0,0,1
argus-garage-doors-repair.com,0,0,0,0,0,0,0,3,3,0,1
xolxol.phwww.phphrunescape.com-de.ru,0,0,0,0,0,1,0,3,1,0,1
boggze.com,0,0,0,0,0,1,0,3,0,0,1
67.199.68.195,0,0,0,0,0,1,0,3,0,0,1
csrpnl.razmek.in,0,0,0,0,1,1,0,10,0,0,1
halifax.personalbanking-manage.com,0,0,0,0,0,1,0,3,1,0,1
halifax-onlineuk.com,0,0,0,0,0,0,0,3,1,0,1
ghostcrtv.com,0,0,0,0,1,1,0,6,0,0,1
arleiti.sslblindado.com,0,0,0,0,0,1,0,4,0,0,1
eddic-experience.000webhostapp.com,0,0,0,0,1,0,0,4,1,0,1
freexecutive.com,0,0,0,0,1,1,0,5,0,0,1
tamericans-melhorando.com,0,0,0,1,1,1,0,5,1,1,1
m0rn2g9j.firebaseapp.com,0,0,0,1,0,0,0,3,0,0,1
